index,European,Other/Mixed,Asian,African American or Afro-Caribbean,In Part Not Recorded,Hispanic or Latin American,African
2007,87.45389008519801,1.5288830633835784,2.9896545267297068,0.7347158505757888,6.336485347813875,0.9481790094560435,0.008192116842992229
2008,86.56309068419904,1.1869027365175,4.2875255237496654,0.699339130327091,7.263141925206705,0.0,0.0
2009,81.82497474818443,3.9436916198137344,9.223621702730062,1.1610600196944874,3.2570846978681574,0.2778939572529331,0.31167325445619465
2010,80.83091244695402,2.4126445342000467,10.870607762622909,0.3416008252801045,5.26538118782667,0.041831721442566916,0.23702152167368717
2011,69.13275815688534,2.6040644436738636,19.840577592699077,2.888465139203026,4.880273295555373,0.49041954354174333,0.16344182844157448
2012,62.1381716505793,4.561912602939328,25.248692079139257,1.3257397589401774,5.746508834946189,0.47788293636215695,0.50109213709359
2013,71.71069107288864,0.911059477036381,17.71502081671396,3.5169217688485106,5.203542738806213,0.51349368643522,0.4292704392710861
2014,63.41732021522848,1.1633336550766644,24.602537165806922,1.7674394086666256,8.020669456454414,1.005050183055334,0.023649915711557935
2015,72.12452424705064,0.4972169061842503,14.97015098079291,2.0067304934622086,9.692105587030712,0.2666368890866702,0.442634896392602
2016,66.58958396057282,4.270779679224044,10.072753660893092,2.3364911235340955,15.215680340225187,1.2304078359214938,0.2843033996292687
2017,74.91152895743828,0.3216677654774347,5.825374644144681,2.0833158586073792,15.049967930382929,1.5062025491291435,0.3019422948201557
2018,61.1292297626444,0.2867808063378886,17.868989967067957,0.5540320419478972,18.805392365688213,1.2098569065921703,0.14571814972146863
2019,73.33313001794328,0.15454780455450834,12.619430224078856,0.6453108678259766,9.923913197258184,2.3173410319595864,1.0063268563796013
