index,European,Other/Mixed,Asian,African American or Afro-Caribbean,Hispanic or Latin American,African
2007,93.68074544813591,1.555875263203026,3.0424364263460273,0.747687148070162,0.9649189668149813,0.008336747429899864
2008,93.34270373316396,1.279860846223893,4.6233241159536895,0.7541113046584631,0.0,0.0
2009,84.5798108240194,4.076465555640363,9.534157280586735,1.2001499190596567,0.2872499307934432,0.32216648990039953
2010,85.32352107439662,2.5467401087911736,11.474799707776988,0.3605871111988989,0.044156742241719525,0.2501952555946001
2011,72.67972748880386,2.737670232974066,20.858530906367704,3.0366625717692033,0.5155813210708349,0.1718274790143372
2012,65.92665256479981,4.840046290646835,26.78807094256543,1.4065683324329945,0.5070188175049167,0.5316430520500222
2013,75.56529243803854,1.0680634494176464,18.66724066569518,3.705963754757556,0.5410950584916855,0.4523446335993904
2014,69.2581084785138,1.2521204430839532,26.480227407337836,1.9023321519550245,1.0817566181784029,0.025454900930982332
2015,79.56789959058564,0.7900978704481606,16.418459720746,2.200874514864574,0.2924330575657722,0.7302352457898437
2016,78.49521025699731,5.024790705718578,11.948862506427748,2.7490012979693637,1.4476377435852497,0.3344974893017425
2017,85.5315478029383,0.3640062150628817,9.668201414381803,2.374969032657926,1.7170629198221348,0.34421261513695633
2018,76.25134691324554,0.3378961414417523,21.109221100198315,0.3633318023242408,1.4254997942661776,0.512704248523975
2019,82.94808754708738,0.15685692075658966,12.039989327945078,0.9594471695215434,2.918793411311808,0.9768256233776016
2020,87.73739230730465,3.6775290255455255,2.1702967717782515,2.877704063026071,3.3659752195188637,0.17110261282664263
2021,86.6991988605819,7.6556653002330695,3.1137577061872204,0.42138479191404127,2.003474360784635,0.1065189802991275
2022,77.88296276526474,2.021294990443169,3.249571049781027,11.711692980534233,5.116620817945473,0.017857396031368215
