index,European,Other/Mixed,Asian,African American or Afro-Caribbean,Hispanic or Latin American,African
2007,98.96446512774679,0.4245384781335717,0.3948747187721515,0.0,0.21612167534748977,0.0
2008,97.5664025969838,1.1476135520808803,0.98217505210873,0.2999000333222259,0.003908765504362671,0.0
2009,92.49167322106676,2.45828081182363,4.218251470856122,0.5051203521890885,0.14749684870941782,0.17917729535497634
2010,87.97454517803168,2.4213764740920984,8.655558301491043,0.5977162265776983,0.06983125170300807,0.28097256810448074
2011,83.19702204042856,0.7954847436038864,11.331277045535316,4.240955326822564,0.29220165902083484,0.1430591845888438
2012,75.99025165243778,2.23634723091963,13.671379790249896,6.841362208588034,1.1104181072293133,0.15024101057535078
2013,87.17939306784439,0.3816767099989069,6.639449888134427,4.541230812120993,0.9217602857661463,0.33648923613513726
2014,81.70583410981197,0.7379481212079575,12.580091803391316,2.5934887435645306,1.1057413617646175,1.2768958602596086
2015,90.80167631121058,0.5373602588908925,6.386986534892826,1.1378532798600836,0.8928396204982566,0.24328399464735298
2016,93.77565391715886,0.1051296833394322,2.7319848405925704,1.679088486433567,1.5751027641473563,0.13304030832821195
2017,90.28617051271507,0.6039237043838375,4.744623047786827,1.6924614491107741,1.9739286476572935,0.6988926383462005
2018,91.80857366087226,0.4414618808540529,6.0650172793249535,0.5313907139370433,0.5199931622396592,0.6335633027720343
2019,91.94725890839327,1.5625365273353158,3.4158910966374108,1.2256171762618462,1.1397246159837513,0.7089716753884048
2020,80.57194713662756,6.552410897811745,11.477739545423097,0.6423856361833892,0.6410270147309162,0.11448976922329951
2021,97.51443775521163,0.28045558993635805,2.080650470067208,0.022599934956179603,0.07271878141345892,0.029137468415172764
2022,97.3301819122015,0.9796450235050204,0.7035223647951147,0.2520689234771751,0.33900187321366676,0.39557990280752126
